Unnamed: 0,Key,Value,id
5046919.0,3_layer_symbol_tree__entropy,1.70742,19139
5046920.0,4_layer_symbol_tree__entropy,1.76482,19139
5046921.0,5_layer_symbol_tree__entropy,1.78529,19139
5046922.0,1_layer_derivation_tree__entropy,0.67176,19139
5046923.0,2_layer_derivation_tree__entropy,0.647803,19139
5046924.0,3_layer_derivation_tree__entropy,0.655102,19139
5046925.0,4_layer_derivation_tree__entropy,0.647249,19139
5046926.0,5_layer_derivation_tree__entropy,0.653568,19139
5047018.0,average_path_length,8.25581,19139
5047019.0,redundancy,15.0,19139
5047020.0,traversal_steps,43.0,19139
5047021.0,skewness,-15.0,19139
5047022.0,density,0.000328066,19139
5047023.0,symbol_entropy,0.000328066,19139
5106001.0,derivation_entropy,1.93567,19386
5106002.0,word_entropy,1.74787,19386
5106003.0,word_delay_1_mutual_entropy,-1.46988,19386
5106004.0,word_delay_2_mutual_entropy,-1.19189,19386
5106005.0,word_delay_3_mutual_entropy,-0.913907,19386
5106006.0,word_delay_4_mutual_entropy,-0.635919,19386
5106007.0,word_delay_5_mutual_entropy,-0.357932,19386
5106008.0,derivation_delay_1_mutual_entropy,-1.46988,19386
5106009.0,derivation_delay_2_mutual_entropy,-1.19189,19386
5106010.0,derivation_delay_3_mutual_entropy,-0.913907,19386
5106011.0,derivation_delay_4_mutual_entropy,-0.635919,19386
5106012.0,derivation_delay_5_mutual_entropy,-0.357932,19386
5106013.0,depth_of_tree,9.0,19386
5106014.0,1_layer_symbol_tree__entropy,2.2528,19386
5106015.0,2_layer_symbol_tree__entropy,2.03747,19386
5106016.0,3_layer_symbol_tree__entropy,2.16055,19386
5106017.0,4_layer_symbol_tree__entropy,2.64913,19386
5106018.0,5_layer_symbol_tree__entropy,3.5093,19386
5106019.0,1_layer_derivation_tree__entropy,0.75591,19386
5106020.0,2_layer_derivation_tree__entropy,0.756743,19386
5106021.0,3_layer_derivation_tree__entropy,0.906711,19386
5106022.0,4_layer_derivation_tree__entropy,1.1174,19386
5106023.0,5_layer_derivation_tree__entropy,1.4819,19386
5106039.0,average_path_length,4.15789,19386
5106040.0,redundancy,7.0,19386
5106041.0,traversal_steps,19.0,19386
5106042.0,skewness,-7.0,19386
5106043.0,density,0.037182,19386
5106044.0,symbol_entropy,0.037182,19386
5250345.0,derivation_entropy,1.93567,19915
5250346.0,word_entropy,1.74787,19915
5250347.0,word_delay_1_mutual_entropy,-1.46988,19915
5250348.0,word_delay_2_mutual_entropy,-1.19189,19915
5250349.0,word_delay_3_mutual_entropy,-0.913907,19915
5250350.0,word_delay_4_mutual_entropy,-0.635919,19915
5250351.0,word_delay_5_mutual_entropy,-0.357932,19915
5250352.0,derivation_delay_1_mutual_entropy,-1.46988,19915
5250353.0,derivation_delay_2_mutual_entropy,-1.19189,19915
5250354.0,derivation_delay_3_mutual_entropy,-0.913907,19915
5250355.0,derivation_delay_4_mutual_entropy,-0.635919,19915
5250356.0,derivation_delay_5_mutual_entropy,-0.357932,19915
5250357.0,depth_of_tree,9.0,19915
5250358.0,1_layer_symbol_tree__entropy,2.2528,19915
5250359.0,2_layer_symbol_tree__entropy,2.03747,19915
5250360.0,3_layer_symbol_tree__entropy,2.16055,19915
